,Date,Open,High,Low,Close,Adjusted_Close,Volume
375,2018-08-16,65.474998,65.5,63.752499,64.360001,63.849319,80126000
376,2018-08-17,63.235001,63.2425,60.932499,61.205002,60.719349,114318800
377,2018-08-20,60.794998,63.299999,59.68,61.959999,61.468349,85438800
378,2018-08-21,62.125,63.375,61.924999,63.330002,62.827488,67398800
379,2018-08-22,63,65.754997,62.965,65.705002,65.183647,74985600
380,2018-08-23,65.315002,67.370003,65.175003,66.709999,66.180679,72068400
381,2018-08-24,66.794998,68.202499,66.75,68.055,67.515015,53151200
382,2018-08-27,68.355003,69.724998,68.037498,68.974998,68.427704,50577600
383,2018-08-28,68.915001,69.144997,67.3825,68.595001,68.050713,47538400
384,2018-08-29,68.480003,69.875,68.269997,69.622498,69.107826,42010800
385,2018-08-30,69.307503,70.43,69.080002,69.452499,68.939095,34660800
386,2018-08-31,69.25,70.300003,69.150002,70.169998,69.651291,30659200
387,2018-09-04,70.037498,71.305,69.75,70.925003,70.400703,39172000
388,2018-09-05,70.747498,71.105003,68.787498,69.605003,69.090462,39315600
389,2018-09-06,69.440002,69.464996,67.847504,68.18,67.675995,32279600
390,2018-09-07,67.25,69.232498,66.797501,67.964996,67.462585,29542000
391,2018-09-10,68.192497,68.982498,67.75,68.682503,68.174789,22014000
392,2018-09-11,68.214996,69.099998,68.004997,68.199997,67.695847,24311200
393,2018-09-12,67.797501,67.995003,65.480003,67.050003,66.554352,41909200
394,2018-09-13,67.714996,68.75,67.540001,67.834999,67.333549,30553600
395,2018-09-14,68.747498,69.775002,68.375,69.107498,68.596649,38693600
396,2018-09-17,68.849998,69.345001,68.287498,68.482498,67.97625,20552800
397,2018-09-18,68.522499,69.559998,67.6875,67.754997,67.254135,29952000
398,2018-09-19,67.567497,68.175003,67.0625,67.995003,67.492363,22486000
399,2018-09-20,66.762497,67.190002,66.025002,66.57,66.077919,43058400
400,2018-09-21,66.690002,67.150002,65.527496,65.862503,65.375626,43512800
401,2018-09-24,65.550003,66.459999,64.669998,66.425003,65.933968,29391200
402,2018-09-25,67.092499,67.355003,66.227501,67.102501,66.606468,28038800
403,2018-09-26,67.152496,67.559998,66.57,66.730003,66.236717,26854800
404,2018-09-27,67.084999,67.300003,66.532501,66.849998,66.35582,21442800
405,2018-09-28,68.182503,70.480003,67.900002,70.254997,69.735657,70939600
406,2018-10-01,71.040001,73.014999,70.650002,72.339996,71.805237,62206000
407,2018-10-02,72.0625,73.190002,71.394997,71.620003,71.090569,38396400
408,2018-10-03,72.330002,72.404999,70.6325,71.682503,71.152611,32055200
409,2018-10-04,71.317497,71.5625,69.044998,69.822502,69.306351,39122000
410,2018-10-05,69.572502,70.199997,66.885002,67.464996,66.966286,42663600
411,2018-10-08,66.625,67.790001,65.019997,66.442497,65.95134,40861200
412,2018-10-09,66.235001,67.190002,65.699997,66.385002,65.894264,27350000
413,2018-10-10,65.315002,65.777496,61.400002,61.422501,60.968449,68494000
414,2018-10-11,60.5425,61.889999,58.564999,58.782501,58.347969,72543600
415,2018-10-12,61.377499,62.384998,59.912498,61.634998,61.179379,60823600
416,2018-10-15,61.5,61.5,58.834999,58.845001,58.410007,44976000
417,2018-10-16,59.982498,61.57,59.485001,61.4575,61.003197,40871200
418,2018-10-17,62.084999,62.470001,60.27,60.764999,60.315807,32966800
419,2018-10-18,61.465,61.852501,59.272499,59.8825,59.439838,52402000
420,2018-10-19,60.439999,60.637501,56.924999,57.2925,56.868984,61360800
421,2018-10-22,57.82,58.830002,56.767502,57.805,57.377701,36884400
422,2018-10-23,55.107498,56.047501,54.177502,55.264999,54.856468,62643600
423,2018-10-24,54.877499,55.3475,49.712502,49.852501,49.483978,88428800
424,2018-10-25,48.8675,52.4375,48.419998,51.959999,51.575905,95172000
425,2018-10-26,49.577499,51.209999,48.279999,49.572498,49.206043,66478400
426,2018-10-29,50.997501,51.032501,44.002499,46.404999,46.06197,75801600
427,2018-10-30,46.637501,50.849998,46.404999,50.75,50.374855,80719200
428,2018-10-31,52.412498,53.147499,51.002499,52.7075,52.317879,74577200
429,2018-11-01,53.075001,54.622501,51.797501,54.5275,54.124416,56652800
430,2018-11-02,54.432499,55.5,52.552502,53.73,53.332817,45296000
431,2018-11-05,53.5975,53.8325,51.32,52.942501,52.55114,37933200
432,2018-11-06,52.862499,53.712502,52.389999,52.764999,52.374943,29901200
433,2018-11-07,53.4375,54.352501,52.794998,53.447498,53.052402,48381200
434,2018-11-08,52.849998,52.857498,50.9575,51.497501,51.116817,51135200
435,2018-11-09,50.599998,52.330002,50.259998,51.4175,51.037415,41324000
436,2018-11-12,50.494999,50.717499,47.165001,47.384998,47.034714,61711600
437,2018-11-13,48.372501,51.052502,48.310001,49.827499,49.45916,64471200
438,2018-11-14,51.575001,51.720001,48.2075,49.297501,48.933086,52658000
439,2018-11-15,49.237499,51.325001,48.875,50.5975,50.223476,84070800
440,2018-11-16,40.830002,42.665001,40.4025,41.107498,40.803627,196352000
441,2018-11-19,40.447498,40.455002,36.157501,36.174999,35.907585,169782000
442,2018-11-20,33.514999,38.564999,33.327499,37.27,36.994495,169203200
443,2018-11-21,38.654999,38.825001,35.9025,36.177502,35.910065,102549600
444,2018-11-23,35.827499,37.397499,35.697498,36.25,35.982037,41196800
445,2018-11-26,37.4725,38.3675,36.639999,38.262501,37.979656,81483200
446,2018-11-27,38,39.252499,37.637501,38.432499,38.148388,73806000
447,2018-11-28,39.619999,40.07,38.282501,40.017502,39.721684,80452400
448,2018-11-29,40,40.375,39.035,39.34,39.088264,54917200
449,2018-11-30,39.4375,40.965,38.93,40.857498,40.596054,72956400
450,2018-12-03,43.150002,43.669998,41.834999,42.509998,42.23798,89080400
451,2018-12-04,42.060001,42.110001,39.125,39.2775,39.026161,81211200
452,2018-12-06,37.860001,39.622501,37.702499,39.572498,39.319271,69230800
453,2018-12-07,39.615002,39.717499,36.404999,36.9025,36.666359,68167600
454,2018-12-10,36.450001,38.215,36.412498,37.965,37.722065,62947200
455,2018-12-11,38.889999,38.9725,36.25,37.047501,36.810432,67191200
456,2018-12-12,37.105,38.195,36.205002,37.224998,36.986797,65413600
457,2018-12-13,37.697498,38.345001,36.860001,37.2225,36.98431,47138400
458,2018-12-14,36.802502,37.647499,36.375,36.612499,36.378208,47182000
459,2018-12-17,36.310001,37.037498,35.310001,35.895,35.665306,66286800
460,2018-12-18,36.337502,37.5825,36.0625,36.735001,36.499931,56437200
461,2018-12-19,36.395,36.935001,34.107498,34.627499,34.405918,74536400
462,2018-12-20,34.5425,35.450001,33.172501,33.775002,33.558876,74958800
463,2018-12-21,34.0425,34.375,32.115002,32.392502,32.185219,86374000
464,2018-12-24,31.622499,32.494999,31.125,31.77,31.566704,46384000
465,2018-12-26,32.235001,33.285,31.115,33.275002,33.062077,69510000
466,2018-12-27,32.747501,33.095001,31.295,32.7925,32.582661,63704400
467,2018-12-28,33,34.3475,32.577499,33.412498,33.198689,62872800
468,2018-12-31,33.849998,34.177502,33.064999,33.375,33.16143,46514000
469,2019-01-02,32.66,34.619999,32.512501,34.055,33.837074,50875200
470,2019-01-03,33.447498,33.790001,31.922501,31.997499,31.792749,70555200
471,2019-01-04,32.735001,34.432499,32.424999,34.047501,33.829628,58562000
472,2019-01-07,34.625,36.2225,34.107498,35.849998,35.620594,70916000
473,2019-01-08,36.672501,36.695,34.224998,34.9575,34.73381,78601600
474,2019-01-09,35.474998,36.122501,34.965,35.645,35.416904,61726000
475,2019-01-10,35.450001,36.395,34.84,36.307499,36.075165,52315600
476,2019-01-11,36.0825,37.4375,35.802502,37.2075,36.969406,87476400
477,2019-01-14,36.68,37.865002,36.442501,37.610001,37.369328,73016800
478,2019-01-15,37.939999,38.337502,37.282501,37.467499,37.227741,61701200
479,2019-01-16,37.7425,38.075001,37.154999,37.209999,36.971897,47010400
480,2019-01-17,36.877499,38.3325,36.602501,37.93,37.687286,49343600
481,2019-01-18,38.432499,39.494999,37.912498,39.232498,38.981461,65133600
482,2019-01-22,38.927502,39.044998,36.887501,37.192501,36.954506,66155200
483,2019-01-23,37.75,38.645,37.0075,37.322498,37.083675,59102000
484,2019-01-24,38.174999,39.637501,38.127499,39.459999,39.207493,70897200
485,2019-01-25,38.860001,40.220001,37.825001,40.037498,39.7813,115457200
486,2019-01-28,34.137501,35.41,32.75,34.502499,34.281723,251152800
487,2019-01-29,34.037498,34.525002,32.752499,32.900002,32.689472,115393200
488,2019-01-30,33.6675,34.4925,32.865002,34.3475,34.127708,97422800
489,2019-01-31,34.314999,36.297501,34.095001,35.9375,35.707535,84285200
490,2019-02-01,36.125,36.697498,35.645,36.182499,35.95097,62504800
491,2019-02-04,36.342499,37.669998,36.119999,37.294998,37.056343,52859200
492,2019-02-05,37.415001,37.857498,37.075001,37.487499,37.24762,54242400
493,2019-02-06,37.822498,38.900002,37.767502,38.25,38.005238,70246400
494,2019-02-07,37.782501,37.805,36.422501,36.855,36.619167,63712000
495,2019-02-08,36.177502,37.150002,36.032501,37.0425,36.805466,46160400
496,2019-02-11,36.5975,37.145,36.125,36.612499,36.378208,49518000
497,2019-02-12,37,37.950001,36.855,37.7925,37.550667,59106000
498,2019-02-13,38.09,38.9575,37.952499,38.220001,37.975437,60537200
499,2019-02-14,38.209999,38.9175,37.775002,38.6325,38.385284,82726400
500,2019-02-15,40.737499,40.967499,39.105,39.334999,39.083294,151674800
501,2019-02-19,39.227501,39.9725,39.035,39.16,38.909405,55189200
502,2019-02-20,39.455002,40.314999,39.342499,39.637501,39.383862,54098800
503,2019-02-21,39.764999,40.012501,38.794998,38.942501,38.693306,44854800
504,2019-02-22,39.465,39.987499,39.327499,39.797501,39.542835,40174000
505,2019-02-25,40.639999,41.32,39.584999,39.672501,39.418629,65602000
506,2019-02-26,39.625,40.189999,38.9375,39.275002,39.023678,48846400
507,2019-02-27,39.130001,39.397499,38.2775,38.852501,38.603882,50025600
508,2019-02-28,38.75,38.974998,38.34,38.564999,38.357716,32494400
509,2019-03-01,39.067501,39.537498,38.48,39.112499,38.902267,35718800
510,2019-03-04,39.5,39.73,38.625,39.195,38.984318,40999200
511,2019-03-05,39.037498,39.514999,38.490002,39.130001,38.919678,36292400
512,2019-03-06,39.040001,39.125,37.985001,38.012501,37.808182,40352400
513,2019-03-07,37.775002,37.872501,36.849998,37.314999,37.114429,45010400
514,2019-03-08,36.415001,37.767502,36.200001,37.66,37.457573,42241600
515,2019-03-11,37.897499,40.514999,37.422501,40.285,40.068462,85972800
516,2019-03-12,40.564999,41.0975,39.797501,40.630001,40.411613,57957600
517,2019-03-13,41.0075,42.450001,40.932499,42.154999,41.928413,76890000
518,2019-03-14,42.247501,42.3675,41.3125,41.389999,41.16753,51938400
519,2019-03-15,41.825001,42.8825,41.790001,42.452499,42.224316,66148400
520,2019-03-18,42.77,43.3125,41.965,42.237499,42.010475,48699200
521,2019-03-19,43.189999,44.375,43.02,43.927502,43.691391,85497200
522,2019-03-20,44.220001,44.7575,43.25,43.599998,43.36565,71914800
523,2019-03-21,43.8325,46.25,43.782501,45.985001,45.737835,82431200
524,2019-03-22,45.709999,46.200001,44.235001,44.375,44.136482,74764400
525,2019-03-25,43.965,44.612499,42.7775,43.445,43.211487,52521200
526,2019-03-26,44.872501,45.4375,43.650002,44.217499,43.979836,70350800
527,2019-03-27,44.474998,44.942501,43.424999,44.125,43.887833,47437200
528,2019-03-28,44.387501,44.974998,43.7775,44.3125,44.074318,48026400
529,2019-03-29,44.985001,45.134998,44.477501,44.889999,44.648716,45689600
530,2019-04-01,45.814999,45.875,45.092499,45.57,45.325062,48382400
531,2019-04-02,45.8125,46.197498,45.380001,45.75,45.504097,44092000
532,2019-04-03,46.25,47.75,46.200001,47.154999,46.901543,78350400
533,2019-04-04,47,47.4925,46.432499,47.064999,46.812023,45737600
534,2019-04-05,47.5,47.912498,47.1325,47.737499,47.480911,48174400
535,2019-04-08,47.43,48.200001,47.1875,47.947498,47.689785,42419200
536,2019-04-09,47.610001,47.7225,46.889999,47.314999,47.060677,43997200
537,2019-04-10,47.307499,48.285,47.262501,48.025002,47.766872,44477200
538,2019-04-11,48.049999,48.3675,47.387501,47.884998,47.627617,37460000
539,2019-04-12,48.275002,48.314999,47.415001,47.502499,47.247173,47170800
540,2019-04-15,47.424999,47.474998,45.775002,46.174999,45.926807,44009200
541,2019-04-16,46.57,47.2425,46.240002,47.052502,46.799595,39496400
542,2019-04-17,47.404999,47.615002,46.5975,46.822498,46.570827,35100400
543,2019-04-18,46.889999,47.232498,46.294998,46.575001,46.324657,38098800
544,2019-04-22,46.337502,47.275002,46.02,47.1175,46.864235,27993600
545,2019-04-23,47.25,47.982498,47.1525,47.6675,47.411285,34685600
546,2019-04-24,47.772499,48.202499,47.16,47.7925,47.53561,31820400
547,2019-04-25,47.387501,47.612499,45.924999,46.727501,46.476341,49929600
548,2019-04-26,45.177502,45.2225,43.325001,44.522499,44.283192,86898800
549,2019-04-29,44.602501,45.112499,43.875,44.8325,44.591526,39192000
550,2019-04-30,44.5075,45.5075,44.314999,45.25,45.006779,36292000
551,2019-05-01,45.7775,46.202499,45.115002,45.1175,44.874989,35428000
552,2019-05-02,45.215,46.217499,44.779999,45.797501,45.551334,39468400
553,2019-05-03,45.8825,45.982498,45.1325,45.752499,45.506584,33682400
554,2019-05-06,43.875,45.084999,43.5,44.962502,44.720833,42217600
555,2019-05-07,44.474998,44.474998,42.7925,43.2775,43.044884,55522000
556,2019-05-08,43,44.287498,42.880001,43.48,43.246296,41916800
557,2019-05-09,42.785,42.8825,41.349998,42.547501,42.31881,66024800
558,2019-05-10,42.237499,42.897499,41,42.205002,41.978146,56950000
559,2019-05-13,40.875,41.107498,39.452499,39.612499,39.399578,65691200
560,2019-05-14,40.012501,40.865002,39.622501,40.509998,40.292259,52488000
561,2019-05-15,39.950001,40.262501,39.352501,39.895,39.680557,50232000
562,2019-05-16,39.84,40.477501,39.412498,40.047501,39.832245,78108800
563,2019-05-17,39.625,40.927502,38.735001,39.1325,38.922157,102206800
564,2019-05-20,38.137501,38.692501,37.6875,37.9375,37.733593,57206400
565,2019-05-21,38.549999,38.924999,38.16,38.764999,38.556637,36184800
566,2019-05-22,38.375,38.637501,37.939999,38.049999,37.845482,32586800
567,2019-05-23,37.422501,37.422501,36.227501,36.830002,36.632038,59184400
568,2019-05-24,37.02,37.375,36.220001,36.287498,36.092453,35758400
569,2019-05-28,36.465,36.794998,35.8125,35.8325,35.639904,42835600
570,2019-05-29,35.352501,35.705002,34.735001,35.084999,34.89642,55980000
571,2019-05-30,35.077499,35.4375,34.392502,34.7775,34.630054,39430000
572,2019-05-31,34.285,34.962502,33.8475,33.865002,33.721424,38972000
573,2019-06-03,33.977501,34.3675,33.150002,33.445,33.303207,47864400
574,2019-06-04,34.09,35.802502,33.8675,35.75,35.598434,64183600
575,2019-06-05,36.4925,36.547501,34.955002,35.32,35.170254,51161600
576,2019-06-06,35.362499,36.192501,35.337502,35.945,35.792599,40814000
577,2019-06-07,36.005001,36.720001,35.8125,36.375,36.220783,34885600
578,2019-06-10,36.939999,37.797501,36.939999,37.107498,36.950172,40278000
579,2019-06-11,37.709999,38.09,37.290001,37.6875,37.527718,38387200
580,2019-06-12,37.25,37.3125,36.397499,36.549999,36.395039,35889200
581,2019-06-13,36.772499,37.25,36.595001,37.064999,36.907852,30808000
582,2019-06-14,36.127499,36.372501,35.709999,36.16,36.006687,39442800
583,2019-06-17,36.142502,36.630001,35.912498,36.2575,36.103771,27604000
584,2019-06-18,36.875,38.7775,36.764999,38.220001,38.057964,58192000
585,2019-06-19,38.575001,38.689999,38.017502,38.279999,38.117699,33164400
586,2019-06-20,39.192501,39.3325,38.380001,38.525002,38.361664,35016800
587,2019-06-21,38.375,38.869999,37.875,37.939999,37.779144,43442800
588,2019-06-24,38.154999,38.462502,37.68,38.165001,38.003185,28294800
589,2019-06-25,38.215,38.970001,37.842499,37.869999,37.709442,31186800
590,2019-06-26,39.1525,40.43,39.022499,39.814999,39.646198,58407200
591,2019-06-27,40.677502,41,40.314999,40.807499,40.634487,44544000
592,2019-06-28,41.25,41.342499,40.587502,41.057499,40.88343,39766800
593,2019-07-01,43.142502,43.487499,41.165001,41.5425,41.366371,70975600
594,2019-07-02,41.375,41.587502,40.424999,40.557499,40.385551,40022800
595,2019-07-03,40.7925,40.849998,40.084999,40.6875,40.514996,24663600
596,2019-07-05,40.099998,40.145,39.419998,40.057499,39.887672,39655200
597,2019-07-08,39.4575,39.647499,39,39.302502,39.135876,32978800
598,2019-07-09,38.877499,39.610001,38.75,39.327499,39.160763,34286000
599,2019-07-10,39.764999,40.592499,39.625,40.014999,39.845348,45207600
600,2019-07-11,40.75,41.98,40.375,41.57,41.393753,68256000
601,2019-07-12,41.849998,42.6175,41.849998,41.9025,41.72485,50639200
602,2019-07-15,42.115002,42.2775,41.532501,41.817501,41.640209,28984000
603,2019-07-16,41.6675,42.0425,41.209999,41.77,41.592903,34144400
604,2019-07-17,41.787498,42.497501,41.4925,42.427502,42.24762,34820400
605,2019-07-18,42.532501,43.177502,41.962502,42.544998,42.364616,44219200
606,2019-07-19,42.93,42.994999,42.049999,42.110001,41.931465,34489600
607,2019-07-22,42.325001,42.959999,42.25,42.830002,42.648411,31594000
608,2019-07-23,43.224998,43.935001,43.067501,43.915001,43.728813,42817600
609,2019-07-24,44.349998,44.7225,43.584999,44.665001,44.475636,36623600
610,2019-07-25,44.247501,44.375,43.110001,43.345001,43.161232,39270000
611,2019-07-26,43.6175,44.237499,43.6175,43.767502,43.581936,27416000
612,2019-07-29,43.695,43.8675,42.817501,43.705002,43.519703,24816000
613,2019-07-30,43.237499,43.985001,43.092499,43.862499,43.676529,19777200
614,2019-07-31,43.544998,43.555,41.755001,42.18,42.001163,35941600
615,2019-08-01,42.285,43.195,40.705002,41.23,41.055195,42121200
616,2019-08-02,40.297501,40.994999,39.82,40.297501,40.126652,42834800
617,2019-08-05,38.450001,38.462502,37.224998,37.697498,37.537666,58915600
618,2019-08-06,38.450001,38.907501,37.607498,38.087502,37.926018,36127200
619,2019-08-07,37.474998,38.592499,37.299999,38.4725,38.309391,37256000
620,2019-08-08,39.052502,39.577499,38.474998,39.564999,39.397259,30930000
621,2019-08-09,39.1525,39.1875,38.037498,38.544998,38.381584,34181600
622,2019-08-12,38.02,38.544998,37.642502,37.862499,37.701977,27920000
623,2019-08-13,37.8475,39.474998,37.455002,39.012501,38.847099,35195600
624,2019-08-14,38.125,38.237499,37.077499,37.517502,37.35844,41988000
625,2019-08-15,37.7075,37.907501,36.8475,37.192501,37.034817,47720000
626,2019-08-16,39.837502,40.384998,39.220001,39.889999,39.720879,100796000
627,2019-08-19,41.029999,42.855,40.8675,42.695,42.513985,81511200
628,2019-08-20,42.639999,42.645,41.755001,41.967499,41.789574,46318800
629,2019-08-21,42.6325,43.362499,42.415001,42.807499,42.626015,42724400
630,2019-08-22,42.904999,43.3325,42.474998,42.869999,42.688244,30348800
631,2019-08-23,42.099998,42.647499,40.41,40.610001,40.43782,56805600
632,2019-08-26,41.4025,41.645,40.977501,41.362499,41.187134,31820800
633,2019-08-27,41.747501,41.775002,40.154999,40.450001,40.2785,29096800
634,2019-08-28,40.145,40.834999,39.75,40.305,40.173851,25561200
635,2019-08-29,41.224998,42.075001,41.189999,41.75,41.614147,35797600
636,2019-08-30,42.215,42.715,41.695,41.877499,41.74123,29061600
637,2019-09-03,41.145,41.477501,40.8125,41.0425,40.908943,29614000
638,2019-09-04,41.6525,42.264999,41.6525,42.189999,42.052715,22772800
639,2019-09-05,43.217499,44.997501,43.200001,44.935001,44.788784,69567600
640,2019-09-06,44.700001,45.272499,44.279999,44.662498,44.517166,37697600
641,2019-09-09,44.974998,45.994999,44.959999,45.125,44.978157,41752400
642,2019-09-10,44.794998,46.0625,44.697498,45.794998,45.645981,35281200
643,2019-09-11,45.942501,46.567501,45.650002,46.0825,45.932552,36151200
644,2019-09-12,46.549999,47.099998,45.987499,46.067501,45.917599,32784000
645,2019-09-13,45.397499,45.77,45.044998,45.485001,45.336983,32459200
646,2019-09-16,44.73,45.400002,44.625,45.052502,44.905903,23183200
647,2019-09-17,45.119999,45.310001,44.6525,45.267502,45.120201,22304800
648,2019-09-18,45.197498,45.355,44.125,44.994999,44.848587,25815200
649,2019-09-19,45.055,45.240002,44.127499,44.235001,44.091057,24547600
650,2019-09-20,44.224998,44.462502,43.07,43.172501,43.032017,35024400
651,2019-09-23,43.174999,44.1675,43.137501,43.709999,43.567772,24971200
652,2019-09-24,44.025002,44.322498,42.775002,43.1325,42.992149,31726800
653,2019-09-25,43.127499,44.755001,42.677502,44.557499,44.41251,30843200
654,2019-09-26,44.459999,44.547501,43.822498,44.334999,44.190735,23456400
655,2019-09-27,43.915001,44.424999,42.330002,42.939999,42.80027,36205600
656,2019-09-30,43.200001,43.619999,42.884998,43.517502,43.375896,18618400
657,2019-10-01,43.75,45.25,43.452499,43.5,43.358448,36600800
658,2019-10-02,43.279999,43.400002,42.532501,43.259998,43.119228,29337200
659,2019-10-03,43.305,45.389999,43,45.327499,45.180008,45058800
660,2019-10-04,45.349998,45.787498,44.695,45.4925,45.344467,26552400
661,2019-10-07,46.145,47.084999,46.057499,46.0825,45.932552,48098400
662,2019-10-08,45.16,45.16,44.125,44.307499,44.163326,44443600
663,2019-10-09,45.080002,45.674999,44.790001,45.177502,45.030495,29241200
664,2019-10-10,45.154999,46.27,45.102501,45.7575,45.608604,30912400
665,2019-10-11,46.602501,47.334999,46.412498,46.497501,46.346195,44640400
666,2019-10-14,46.41,46.842499,46.0975,46.6325,46.480762,20004000
667,2019-10-15,47.540001,49.822498,47.400002,49.092499,48.932747,66412400
668,2019-10-16,48.75,49.805,48.4375,48.552502,48.394508,42894400
669,2019-10-17,49,49.452499,48.025002,48.572498,48.41444,26343600
670,2019-10-18,48.577499,48.904999,46.875,47.622501,47.467537,30744000
671,2019-10-21,48.240002,49.137501,48.049999,49.002499,48.843033,26186800
672,2019-10-22,49.575001,50.6325,48.825001,48.9025,48.743366,32872000
673,2019-10-23,48.077499,48.915001,47.7575,48.772499,48.613792,27991600
674,2019-10-24,49.1875,49.552502,48.845001,49.215,49.054855,23202000
675,2019-10-25,50.025002,51.345001,49.947498,51.134998,50.968605,42309200
676,2019-10-28,51.575001,52.224998,51.279999,51.697498,51.529274,33079200
677,2019-10-29,51.557499,51.622501,50.535,50.73,50.564922,21123600
678,2019-10-30,51,51.057499,50.064999,50.75,50.584862,20596000
679,2019-10-31,50.540001,50.75,49.452499,50.255001,50.091469,20973200
680,2019-11-01,49.900002,50.9725,49.647499,50.647499,50.482697,28364000
681,2019-11-04,51.462502,52.75,51.23,52.625,52.453754,37671600
682,2019-11-05,52.622501,52.884998,51.919998,52.4025,52.231979,30086800
683,2019-11-06,52.16,52.4175,51.0275,51.907501,51.73859,26901200
684,2019-11-07,52.7775,52.924999,51.634998,52.084999,51.915508,28034000
685,2019-11-08,51.915001,52.262501,51.537498,51.945,51.775967,18910000
686,2019-11-11,51.9375,52.2775,51.07,52.044998,51.875645,24343600
687,2019-11-12,52.43,52.965,52.077499,52.4025,52.231979,28350400
688,2019-11-13,52.087502,52.365002,51.474998,52.142502,51.972836,30018800
689,2019-11-14,52.232498,52.470001,51.630001,52.447498,52.276829,51808000
690,2019-11-15,52.424999,52.945,50.16,51.047501,50.881393,105362800
691,2019-11-18,50.9725,53.337502,50.942501,53.07,52.897305,57458800
692,2019-11-19,52.7575,52.994999,51.412498,51.997501,51.828297,41456400
693,2019-11-20,51.767502,53.637501,51.639999,52.794998,52.623203,47258800
694,2019-11-21,52.75,53.310001,52.327499,52.544998,52.374016,28838800
695,2019-11-22,52.772499,53.240002,52.485001,52.7225,52.550938,22410000
696,2019-11-25,54.009998,55.352501,53.880001,55.302502,55.122543,50647600
697,2019-11-26,55.125,55.172501,54.185001,54.25,54.073467,38524400
698,2019-11-27,54.6675,55.012501,54.294998,54.560001,54.422588,21578400
699,2019-11-29,54.25,54.535,53.945,54.185001,54.048531,14155600
700,2019-12-02,54.115002,54.25,52.16,52.3125,52.180748,37203600
701,2019-12-03,50.467499,51.955002,50.092499,51.915001,51.784252,46523200
702,2019-12-04,52.755001,52.98,52.067501,52.355,52.223141,27342400
703,2019-12-05,52.575001,52.732498,51.877499,52.185001,52.05357,18488400
704,2019-12-06,52.880001,53.372501,52.779999,53.0425,52.908909,23223600
705,2019-12-09,52.8125,53.592499,52.724998,53.0425,52.908909,21188000
706,2019-12-10,53.345001,54.014999,52.814999,53.494999,53.360264,25638800
707,2019-12-11,53.599998,54.389999,53.575001,54.334999,54.198147,23379600
708,2019-12-12,54.044998,56.200001,53.955002,56.017502,55.876415,40434800
709,2019-12-13,56.047501,57.244999,55.455002,55.997501,55.856472,45470400
710,2019-12-16,56.474998,57.014999,56.192501,56.287498,56.145733,32097600
711,2019-12-17,56.474998,57.299999,56.380001,57.072498,56.928753,32119600
712,2019-12-18,57.422501,57.985001,57.337502,57.377499,57.23299,34354800
713,2019-12-19,57.724998,59,57.674999,58.865002,58.716743,44536000
714,2019-12-20,59.532501,60.0975,59.34,59.842499,59.691776,60304400
715,2019-12-23,60.130001,60.452499,59.5975,59.705002,59.554634,35506000
716,2019-12-24,59.549999,59.827499,59.205002,59.654999,59.504753,13886400
717,2019-12-26,59.689999,60.080002,59.5,59.797501,59.646893,18285200
718,2019-12-27,59.950001,60.084999,58.952499,59.217499,59.068352,25464400
719,2019-12-30,58.997501,59.049999,57.764999,58.080002,57.93372,25805600
720,2019-12-31,57.724998,58.919998,57.532501,58.825001,58.676846,23100400
721,2020-01-02,59.6875,59.977501,59.18,59.977501,59.826439,23753600
722,2020-01-03,58.775002,59.4575,58.525002,59.017502,58.868862,20538400
723,2020-01-06,58.080002,59.317501,57.817501,59.264999,59.115738,26263600
724,2020-01-07,59.549999,60.442501,59.0975,59.982498,59.831429,31485600
725,2020-01-08,59.939999,60.509998,59.537498,60.095001,59.943649,27710800
726,2020-01-09,60.962502,61.482498,60.215,60.755001,60.601982,25511200
727,2020-01-10,61.8325,62.137501,60.9375,61.080002,60.926167,31629600
728,2020-01-13,61.915001,63.247501,61.6875,62.994999,62.836346,31984000
729,2020-01-14,62.564999,62.82,61.6875,61.82,61.664299,35908800
730,2020-01-15,61.947498,62.172501,61.1325,61.392502,61.237877,26310400
731,2020-01-16,61.93,62.2925,61.695,62.232498,62.075756,28419200
732,2020-01-17,62.424999,62.5,61.842499,62.32,62.163044,25379200
733,2020-01-21,61.952499,62.322498,61.642502,61.985001,61.828888,21791600
734,2020-01-22,62.439999,63.397499,62.25,62.5275,62.370022,23924000
735,2020-01-23,62.93,63.299999,62.037498,63.215,63.055798,24451600
736,2020-01-24,64.375,64.875,62.075001,62.619999,62.462284,37351200
737,2020-01-27,59.560001,60.5625,58.057499,60.049999,59.898758,47053600
738,2020-01-28,60.712502,62.317501,60.177502,61.9925,61.836365,31097600
739,2020-01-29,61.8475,62.209999,60.985001,61.384998,61.230392,25884800
740,2020-01-30,60.4025,61.587502,59.849998,61.452499,61.297722,29050400
741,2020-01-31,60.9925,61.112499,58.6875,59.107498,58.95863,37042000
742,2020-02-03,58.924999,60.2775,58.862499,60.0825,59.931183,25556400
743,2020-02-04,61.5075,61.974998,61.005001,61.782501,61.626904,27154400
744,2020-02-05,62.997501,63.099998,61.852501,62.689999,62.532108,20822000
745,2020-02-06,63.035,63.5625,62.220001,63.5625,63.402412,21828400
746,2020-02-07,63.16,63.3825,62.642502,62.897499,62.739086,18975200
747,2020-02-10,63.125,65.75,63.075001,65.7425,65.576904,52960800
748,2020-02-11,66.830002,68.125,66.207497,66.972504,66.803825,63855600
749,2020-02-12,67.502502,68.199997,67.112503,68.135002,67.963402,37464400
